WLmean_5721442,SFmean_5721442,RFmean_5920012,SFmax_5721442,RHmean_GK48617,TXmin_GK48617,RFmean_6023001,RHmax_GK48617,RFmax_6022062,RFmean_5922001,RFmax_6021010,RFmax_KB48615,RFmean_6021010,RFmax_6122064,RFmax_6121001,RFmax_6120014,RFd5p.d95p_5921009,RFd50mm_5920012,RFd5p.d95p_6022001,RFd1mm.d50mm_6120014,RFd1mm.d50mm_6021013,RFd5p.d95p_6121067,TMd10p.d90p_KB48615,TXd10p.d90p_KB48615,RFd5p.d95p_KB48615,RHd10p_GK48617,RFd5p.d95p_6121015,RFd5p.d95p_6122064,RHd10p.d90p_KB48615,TMd10p.d90p_GK4861,TNd10p.d90p_GK48617,RFd1mm.d50mm_6121001,RFd1mm.d50mm_6021060,RFd1mm.d50mm_6022062,RFd95p_6022001,RHd90p_KB48615,TNd23_KB48615,TNd90p_KB48615,TNd23.d34_KB48615,TNd10p_GK48617,TXd23.d34_GK48617,RHd10p_KB48615,TXd90p_GK48617,TNd90p_GK48617,Cases
0.199633909,0.037801077,0.011974095,0.03736405,0.712370506,0.764150943,0.165455893,0.852941176,0,0.145696219,0,0.065779749,0,0.002027575,0.008876645,0.280552995,0.285714286,0,0.428571429,0.142857143,0.571428571,0.857142857,1,0.857142857,0.714285714,0,0.571428571,1,1,0.857142857,1,0.857142857,0.857142857,1,0.6,0,0,0,1,0,1,0,0,0,High
0.134881593,0.018858062,0.132693473,0.01648684,0.648385131,0.698113208,0.006819867,0.743697479,1,0.010969157,0,0.014042868,0,0.967153285,0.157636976,0.351520737,0.857142857,0.285714286,0.571428571,0.428571429,0.428571429,0.571428571,0.714285714,1,0.142857143,0,0.285714286,0.571428571,0.714285714,0.857142857,0.857142857,0.142857143,0.285714286,0.142857143,1,0,0.142857143,0,0.857142857,0.142857143,1,0.285714286,0,0,Low
0.44525798,0.159228687,1,0.217185627,0.378427788,0.632075472,0.189621942,0.445378151,0.01266062,0.040005162,0,0.144124169,0,0.02676399,0.017141108,0.003502304,0.285714286,1,0.857142857,0.142857143,0.571428571,0.285714286,0.857142857,0.714285714,0.285714286,0,0.285714286,0.142857143,0.714285714,0.857142857,0.714285714,0.142857143,0.142857143,0.142857143,0.2,0,0,0.142857143,1,0,1,0,0,0.142857143,High
0.323075163,0.088209198,0.123188743,0.070089319,0.536258379,0.726415094,0,0.785714286,0.040627362,0.139243773,0,0.253510717,0,0.070965126,0.027548209,1,1,0.142857143,1,0.714285714,0.142857143,0.857142857,0.857142857,0.714285714,0.571428571,0,0.857142857,0.571428571,0.571428571,0.428571429,1,0.285714286,0.285714286,0.285714286,0,0.142857143,0,0.428571429,1,0,1,0,0,0.571428571,Low
0.169545819,0.028009231,0.001444346,0.026893043,0.813528336,0.745283019,0,0.861344538,0.003023432,0.091366628,0,0.17812269,0,0.00405515,0.003060912,0.012903226,0.142857143,0,1,0,0.285714286,0.285714286,0.857142857,1,0.571428571,0,0.285714286,0.428571429,1,0,0.857142857,0,0.285714286,0.285714286,0,0.714285714,0.142857143,0.142857143,0.857142857,0.142857143,1,0,0,0.428571429,Low
0.134995996,0.018755413,0.063691003,0.013365519,0.725167581,0.716981132,0.023424759,0.609243697,0.036659108,0.134985159,0,0.000739098,0,0.015004055,0.026323845,0.037788018,0.285714286,0.142857143,0.857142857,0.714285714,0.857142857,0.571428571,0.714285714,1,0.571428571,0,0.428571429,0.571428571,0.714285714,0.142857143,0.857142857,0.571428571,0.714285714,0.714285714,0,0.714285714,0,0.571428571,1,0,0.857142857,0.285714286,0.285714286,0.714285714,Low
0.168516188,0.02781927,0.093602945,0.02782728,0.6496039,0.735849057,0.106893996,0.596638655,0.020030234,0.329849013,0,0.563192905,0,0.00648824,0,0.002949309,0.285714286,0.142857143,0.428571429,0.571428571,0.285714286,0,0.285714286,0.714285714,0.285714286,0,0.571428571,0,0,0.857142857,1,0,0,0.142857143,0.2,0,0,0,0.857142857,0,0.857142857,1,0.142857143,0.285714286,Low
0.451435762,0.163240288,0.063318269,0.191275421,0.672760512,0.716981132,0.08391401,0.638655462,0.047241119,0.043231385,0,0.717664449,0,0.083536091,0,0.064516129,0.857142857,0.142857143,0,0.285714286,0,0,0.142857143,0.571428571,0,0,0.285714286,0,0.142857143,0.857142857,0.857142857,0,0,0,0,0.571428571,0,0,1,0.142857143,0.428571429,0.857142857,0.714285714,0.142857143,High
0.269419975,0.065422127,0.120998928,0.066476579,0.517367459,0.764150943,0.030392884,0.478991597,0.005668934,0.005807201,0.173430391,0.317073171,0.147873393,0,0,0.007373272,0.571428571,0.285714286,0,0.571428571,0.428571429,0,1,0.857142857,0.142857143,0,0.857142857,0,0.857142857,0.714285714,1,0,0,0,0.2,1,0,0.285714286,1,0,1,0,0.142857143,0.428571429,High
0.204324448,0.039338463,0.087639193,0.036510817,0.858622791,0.556603774,0.175685693,0.983193277,0,0,0.065150136,0.046316827,0.078016815,0,0.15610652,0.016958525,0.571428571,0.285714286,0,0.142857143,0,0.714285714,0.857142857,0.571428571,0.714285714,0,0.285714286,0.571428571,1,1,1,0.571428571,0.285714286,0.571428571,0,0.857142857,0,0.285714286,1,0,0.857142857,0,0.142857143,0.285714286,Low
0.199748313,0.037847092,0.072729814,0.033951117,0.84765387,0.613207547,0.344106746,0.827731092,0,0.010969157,0.120473157,0.064301552,0.119188922,0,0.290480563,0.038709677,0.142857143,0,0.857142857,0.428571429,0.571428571,0.571428571,0.857142857,1,0.571428571,0,0,0.571428571,1,0.571428571,0.857142857,0.714285714,0.285714286,0.428571429,0,0,0.142857143,0.142857143,0.857142857,0,1,0,0,0.142857143,Low
0.162796019,0.025619969,0.003168243,0.018992537,0.589274832,0.603773585,0.029651594,0.558823529,0.164021164,0.044005678,0.007279345,0.174427199,0.005440158,0.221411192,0.001530456,0,0,0,0.285714286,0.285714286,0,0.571428571,1,1,0.142857143,0,0,0.285714286,0.857142857,0.571428571,0.571428571,0,0,0.142857143,0,0.285714286,0.428571429,0.142857143,0.571428571,0.428571429,0.857142857,0.142857143,0.142857143,0.142857143,Low
0.122068413,0.016021625,0.002888692,0.012928102,0.488726386,0.575471698,0.00222387,0.453781513,0.122260015,0.014840625,0.000181984,0.016260163,0.00012364,0.278183293,0,0,0.285714286,0,0.142857143,0.142857143,0,0,0.857142857,1,0,0,0.571428571,0,1,1,1,0,0.142857143,0,0,0.428571429,0,0,1,0,1,0,0,0,High
0.097586089,0.011315073,0.016307133,0.007490091,0.359536868,0.688679245,0,0.352941176,0.018896447,0.05562008,0.030573248,0.137472284,0.021018793,0.006082725,0,0.133824885,0.857142857,0,0.142857143,0.142857143,0,0.285714286,1,0.857142857,0,0,0.571428571,0,0.857142857,1,1,0,0,0,0.2,0.142857143,0,0,1,0,0.857142857,0.142857143,0.285714286,0,Low
0.09289555,0.010591805,0.026603923,0.009315361,0.422912858,0.70754717,0.002965159,0.542016807,0,0,0.060418562,0.617147081,0.06181998,0,0.000918274,0.132718894,0.428571429,0,0,0.285714286,0.571428571,0.142857143,1,1,0,0,0,0,0.857142857,1,1,0,0,0,0,0.571428571,0,0,1,0,1,0.142857143,0,0,Low
0.087976204,0.009794205,0.000232959,0.009250559,0.685557587,0.70754717,0.034099333,0.890756303,0,0.055491031,0.00200182,0.028824834,0.001854599,0,0,0.000921659,0.571428571,0,0.571428571,0.142857143,0.428571429,0.428571429,1,1,0.571428571,0,0,0.571428571,0.857142857,1,1,0,0.142857143,0.428571429,0,0.428571429,0,0.142857143,1,0,1,0.142857143,0,0,High
0.078480723,0.008267437,0.004426222,0.00592943,0.707495429,0.754716981,0.012601927,0.756302521,0.000944822,0,0.02311192,0.025868441,0.020400593,0,0,0,0.285714286,0,0,0.285714286,0,0.571428571,1,1,0.714285714,0,0.285714286,0.714285714,1,0.714285714,0.857142857,0,0.857142857,0.571428571,0,0.714285714,0,0.428571429,1,0,1,0,0,0.428571429,Low
0.067269191,0.006698193,0.000232959,0.005756623,0.645947593,0.179245283,0.044477391,0.668067227,0.006802721,0.006452445,0,0,0,0.091240876,0,0,0.714285714,0,0,0,0.142857143,0.857142857,0.857142857,0.857142857,0.714285714,0,0.428571429,0.571428571,1,1,0.428571429,0,0.285714286,0.285714286,0,0,0,0.142857143,1,0,1,0,0.142857143,0.285714286,Low
0.053883995,0.004949607,0.011647952,0.003936753,0.594759293,0.471698113,0,0.642857143,0.076341648,0.09110853,0.028753412,0,0.019782394,0.087591241,0,0.007373272,0.285714286,0,0,0.428571429,0,0.285714286,0.857142857,1,0.857142857,0,0.571428571,1,0.857142857,1,0.571428571,0,0.142857143,0.571428571,0,0,0,0,1,0,1,0,0,0,Low
0.047134195,0.004162626,0,0.002932314,0.51614869,0.367924528,0.067457376,0.483193277,0.023620559,0,0,0.320029564,0,0.014193025,0.006427916,0.010322581,0.714285714,0,0,0,0,0.714285714,1,1,0.571428571,0,0.714285714,0.571428571,0.857142857,1,0.285714286,0.142857143,0.428571429,0.571428571,0,0,0,0,1,0,1,0,0.142857143,0,High
0.046562178,0.004100092,0.000186367,0.003078119,0.399146861,0.726415094,0,0.378151261,0.037792895,0.033036521,0,0.002217295,0,0.061638281,0.009182736,0.09235023,0.857142857,0,0.428571429,0,0.285714286,0,1,1,0.285714286,0,0.714285714,0.285714286,0.857142857,1,0.714285714,0.142857143,0.285714286,0.142857143,0.2,0.142857143,0,0,1,0,1,0,0,0,Low
0.042100446,0.00361752,0.020127662,0.002440895,0.404021938,0.122641509,0.010674574,0.411764706,0.027399849,0.025680733,0.036760692,0.053954176,0.047477745,0.050689376,0.048974594,0.021935484,0.285714286,0,0.285714286,0.571428571,0.571428571,0.714285714,1,1,0.857142857,0,0.857142857,0.714285714,0.857142857,1,0.714285714,0.571428571,0.571428571,0.571428571,0,0,0,0,1,0,1,0,0,0,Low
0.034893033,0.002880093,0,0.001846872,0.505789153,0.066037736,0.107931801,0.542016807,0.003401361,0.002580978,0,0,0,0.030413625,0.056626875,0.041658986,0.428571429,0,0.714285714,0,0.285714286,0.428571429,1,1,0.428571429,0,1,0.571428571,1,1,0.428571429,0.428571429,0.428571429,0.428571429,0,0,0,0,1,0,1,0,0,0,Low
0.044617321,0.003931369,0.043936076,0.003315729,0.478976234,0.443396226,0.003706449,0.462184874,0.034958428,0.001290489,0.045495905,0.090909091,0.06293274,0.105433901,0.15610652,0.031336406,0.142857143,0,0.571428571,0.285714286,0.428571429,0.714285714,1,1,0.142857143,0,0,0.714285714,1,1,0.714285714,0.428571429,0.571428571,0,0.2,0,0,0,1,0,1,0,0,0.142857143,Low
0.052625558,0.004890613,0.001444346,0.004271566,0.510054844,0.518867925,0.067012602,0.529411765,0.029856387,0.005161956,0.04021838,0.003695492,0.040306627,0.121654501,0.20140802,0,0.428571429,0,0.285714286,0.428571429,0.428571429,0.428571429,0.857142857,1,0.714285714,0,0.714285714,0.142857143,0.857142857,1,0.857142857,0.142857143,0.285714286,0,0,0,0,0,1,0,1,0,0,0,Low
0.051252717,0.004780884,0,0.005567616,0.555149299,0.150943396,0.057524092,0.571428571,0,0.010969157,0.018198362,0.002217295,0.012982196,0.089213301,0.082644628,0.062672811,0.714285714,0,0,0,0,0.142857143,1,1,0.285714286,0,0.714285714,0,0.857142857,1,0.714285714,0.142857143,0.285714286,0,0,0,0,0,1,0,1,0,0,0,Low
0.04999428,0.004564966,0,0.004006955,0.600243754,0.424528302,0,0.600840336,0,0.020002581,0.034576888,0.076866223,0.023491592,0.164233577,0.018365473,0.047004608,0.857142857,0,0,0.142857143,0,0.571428571,0.857142857,1,0.428571429,0,0.714285714,0.428571429,0.857142857,1,0.714285714,0.428571429,0.428571429,0.428571429,0,0,0,0,1,0.285714286,1,0,0,0,Low
0.0574305,0.00542392,0,0.00437417,0.63741621,0.367924528,0.002965159,0.638655462,0,0.0709769,0.035486806,0,0.029673591,0.137875101,0.094582185,0.125345622,0.285714286,0,0,0.142857143,0,0.857142857,1,1,0.714285714,0,0.428571429,0.857142857,0.857142857,1,0.714285714,0.857142857,0.571428571,0.428571429,0,0.285714286,0.285714286,0,0.714285714,0.285714286,1,0,0,0,Low
0.058688937,0.005571405,0.032381307,0.004417371,0.52833638,0.169811321,0.008154188,0.508403361,0.07388511,0.049038586,0.090081893,0.096082779,0.075420376,0.124087591,0.166819712,0.058064516,0.714285714,0,0.714285714,0.714285714,0,0.571428571,1,1,0.714285714,0,0.142857143,0.571428571,0.857142857,1,1,0.714285714,0.571428571,0.571428571,0,0,0,0,1,0,1,0,0,0,Low
0.048392632,0.00432073,0.008386526,0.003294128,0.538086532,0.216981132,0.006523351,0.600840336,0.121126228,0.051619564,0.033484986,0.055432373,0.024109792,0.109083536,0.026017753,0.014746544,0.571428571,0,0.857142857,0.142857143,0,0.714285714,1,1,0.428571429,0,0.571428571,0.571428571,1,0.714285714,1,0.285714286,0.428571429,0.285714286,0.2,0.142857143,0.142857143,0.142857143,0.714285714,0,1,0,0,0.428571429,Low
0.040613202,0.003465315,0.005823976,0.002451695,0.447288239,0.481132075,0.020163084,0.516806723,0.007936508,0.161440186,0.022747953,0,0.020400593,0.066909976,0.063360882,0,0.285714286,0,0.714285714,0,0,0.571428571,1,1,0.571428571,0,0.571428571,0.714285714,1,0.857142857,0.285714286,0.571428571,1,0.857142857,0,0.142857143,0.142857143,0,0.857142857,0,1,0,0,0,Low
0.051824734,0.004949607,0.022829986,0.00643165,0.489335771,0.471698113,0.051148999,0.537815126,0.027399849,0.012259646,0.04822566,0.001478197,0.059347181,0.013381995,0.091827365,0.037419355,0.571428571,0,1,0.285714286,0.285714286,0.142857143,1,1,0.285714286,0,0.714285714,0.142857143,1,0.571428571,0.714285714,1,0.285714286,0.142857143,0,0,0,0,1,0,1,0,0,0,Low
0.112458529,0.014776849,0.033080184,0.017804491,0.501523461,0.462264151,0.089696071,0.592436975,0.073696145,0.081946058,0.087352138,0.033998522,0.152077151,0.038523925,0.026629936,0.141382488,0.571428571,0,0,0.428571429,0.857142857,0.142857143,0.857142857,0.714285714,0.285714286,0.142857143,0.714285714,0.142857143,0.857142857,1,1,0.714285714,0.285714286,0.285714286,0,0,0,0,1,0,1,0,0,0,High
0.065896351,0.006498793,0.031216512,0.00490879,0.569774527,0.386792453,0.013343217,0.584033613,0.112433862,0.137437089,0.115923567,0.085735403,0.118570722,0.148012976,0.0453015,0.030414747,0.857142857,0,0.285714286,0.857142857,0.428571429,0.714285714,0.428571429,0.428571429,0.714285714,0,0.428571429,0.857142857,0.285714286,1,1,0.857142857,0.571428571,0.571428571,0,0,0,0,1,0,1,0,0,0,Low
0.054570415,0.005039278,0.000931836,0.003461534,0.515539305,0.462264151,0.080800593,0.5,0.036848073,0.001290489,0.01055505,0.141167775,0.007542038,0.0162206,0.053872054,0.091428571,0.714285714,0,0.571428571,0.142857143,0.142857143,0.714285714,0.714285714,0.714285714,0.857142857,0,0.285714286,0.714285714,0.285714286,0.428571429,0.857142857,0.428571429,0.285714286,0.571428571,0,0,0,0,0.857142857,0.142857143,1,0,0,0,High
0.048735843,0.004365565,0.000931836,0.003240126,0.551492992,0.622641509,0.028910304,0.609243697,0.062358277,0.036133695,0.045495905,0.062084257,0.03090999,0.073803731,0.029996939,0.110599078,0.142857143,0,0.714285714,0.428571429,0.571428571,0.571428571,1,1,0.714285714,0,0.428571429,0.857142857,1,0.285714286,0.857142857,0.714285714,0.857142857,0.571428571,0,0,0,0,1,0.142857143,1,0,0,0,Low
0.081569614,0.009259718,0.065694451,0.010903023,0.56733699,0.613207547,0.020014826,0.634453782,0.020786092,0.060007743,0.051865332,0.127124908,0.084693373,0.062854826,0.041322314,0.02875576,0.571428571,0.285714286,0.571428571,0.428571429,0.142857143,0.571428571,0.428571429,0.428571429,0.285714286,0.142857143,0.571428571,0.571428571,0.428571429,1,1,0.428571429,0.428571429,0.428571429,0,0,0.142857143,0,0.857142857,0,1,0,0,0,Low
0.130648667,0.020234985,0.01211387,0.031774833,0.589274832,0.622641509,0.028169014,0.575630252,0.046296296,0.038714673,0.003639672,0.079822616,0.005563798,0.097729116,0.06550352,0.053824885,0.428571429,0,0.285714286,0.285714286,0.285714286,0.714285714,0,0,0.428571429,0,0.714285714,0.428571429,0,1,0.857142857,0.428571429,0.571428571,0.428571429,0,0,0,0,1,0,1,0,0,0,Low
0.049536666,0.004452877,0.000232959,0.003051118,0.263254113,0.594339623,0.00222387,0.218487395,0.047052154,0.048393341,0.049135578,0.095343681,0.049455984,0.04217356,0.036730946,0.013087558,0.857142857,0,0.714285714,0.285714286,0.571428571,0.428571429,0.714285714,0.714285714,0.142857143,0,0.428571429,0.571428571,0.142857143,0.285714286,0.714285714,0.285714286,0.285714286,0.285714286,0.2,0,0.142857143,0,0.857142857,0.285714286,1,0,0,0,Low
0.063036266,0.005906581,0,0.004109661,0.438756855,0.716981132,0.106745738,0.651260504,0.029289494,0.114853529,0,0.002217295,0,0.072992701,0.180593817,0.024331797,1,0,0.571428571,0,0.571428571,0.714285714,0.571428571,0.857142857,0.571428571,0,0.571428571,0.428571429,1,0.714285714,0.857142857,0.285714286,0.142857143,0.285714286,0,0,0,0.285714286,1,0,1,0,0,0.285714286,High
0.073675781,0.007798089,0.034710898,0.005346411,0.563680682,0.726415094,0.026686434,0.554621849,0.009448224,0.136791844,0.084622384,0.014042868,0.163204748,0.032035685,0.329660239,0.036129032,0.571428571,0,0.428571429,0.428571429,0.285714286,0.714285714,0.428571429,0.142857143,0.857142857,0.142857143,0.428571429,0.714285714,0.571428571,1,1,0.714285714,0.714285714,0.857142857,0,0,0,0.142857143,1,0,1,0.142857143,0,0,Low
0.084315296,0.009689596,0.026091413,0.006583161,0.497257769,0.283018868,0.021497405,0.483193277,0.119047619,0.158730159,0.077343039,0.084996305,0.081602374,0.172343877,0.199877564,0.082949309,0.571428571,0,0.857142857,0.428571429,0.428571429,0.714285714,0.714285714,0.714285714,0.857142857,0,0.428571429,0.857142857,0.571428571,0.571428571,0.857142857,0.285714286,1,1,0,0,0.285714286,0,0.714285714,0,1,0,0,0,High
0.094840407,0.011581104,0.056562456,0.007819911,0.282754418,0.70754717,0.110155671,0.239495798,0.057823129,0.010323913,0.140127389,0.001478197,0.212042532,0.175993512,0,0.006451613,0.142857143,0,0.714285714,0.857142857,0.428571429,0.428571429,1,0.714285714,0.285714286,0.285714286,0.285714286,0.285714286,0.857142857,0.428571429,1,0,0.285714286,0.142857143,0,0,0.142857143,0,0.857142857,0,1,0,0,0,High
0.105365519,0.013472611,0.059870475,0.009056661,0.547227301,0.566037736,0.097405486,0.642857143,0.038548753,0.044521874,0.044585987,0.094604582,0.09396637,0.137875101,0,0.138064516,0.714285714,0.142857143,0.142857143,0.714285714,0.285714286,0.285714286,0.571428571,0.428571429,0.428571429,0,0.571428571,0.571428571,0.428571429,0.857142857,0.571428571,0,0.428571429,0.285714286,0.2,0,0,0,1,0,1,0,0,0,High
0.116005034,0.015364119,0.040534874,0.010293411,0.722120658,0.801886792,0.04595997,0.663865546,0.002078609,0.040005162,0.122474977,0.137472284,0.143422354,0.006082725,0,0.130875576,0.142857143,0.142857143,0.428571429,0.571428571,0.285714286,0.142857143,0.428571429,0.428571429,0.285714286,0,0.857142857,0.142857143,0.571428571,1,1,0,0.285714286,0.428571429,0,0,0.142857143,0,0.857142857,0,1,0,0,0,High
0.126644549,0.017255626,0.018403765,0.011530161,0.511882998,0.830188679,0.085989622,0.470588235,0.210884354,0.033552716,0,0.073170732,0,0.487429035,0,0.132534562,0,0,0.285714286,0.285714286,0.857142857,0.714285714,0.714285714,0.857142857,0.714285714,0,0.142857143,0.857142857,0.285714286,0.285714286,1,0,0.571428571,0.571428571,0,0,0.142857143,0,0.857142857,0,1,0,0,0,Low
0.135224803,0.018867145,0.019521968,0.014283554,0.26691042,0.877358491,0.007412898,0.260504202,0.356575964,0.004516712,0.061874431,0.098300074,0.057492582,0.920924574,0.004591368,0.0359447,0,0,0.857142857,0.428571429,0.857142857,0.428571429,1,1,0.428571429,0,0,0.571428571,1,0.857142857,1,0.142857143,0.142857143,0.142857143,0,0,0,0,0.857142857,0,1,0,0,0,High
0.098272509,0.011687916,0.04454177,0.010190195,0.422912858,0.70754717,0.141438102,0.449579832,0.121882086,0.026196929,0.173430391,0.185513673,0.1878091,0.306974858,0.080808081,0.201474654,0,0.142857143,0.571428571,0.714285714,0.571428571,0.857142857,0.142857143,0.285714286,0.714285714,0.142857143,0,0.571428571,0.714285714,0.857142857,1,0.714285714,0.571428571,0.571428571,0,0,0,0.142857143,1,0,1,0.285714286,0,0,Low
0.108340007,0.013493137,0.029119881,0.012598689,0.31261426,0.70754717,0.057079318,0.331932773,0.0143613,0.139243773,0.006915378,0.045084996,0.008283877,0.0162206,0.085399449,0.251428571,0.285714286,0,0.571428571,0.571428571,0.142857143,1,0.857142857,0.857142857,0.857142857,1,0,0.857142857,1,1,1,0.571428571,0.571428571,0.142857143,0,0,0,0,1,0,1,0,0,0,Low
0.109255234,0.013681918,0.011880911,0.013516724,0.433272395,0.858490566,0.015715345,0.470588235,0.083711262,0.060007743,0.022202002,0.222468588,0.024604352,0.177615572,0.019895929,0.053087558,0.428571429,0,0.714285714,0.285714286,0.142857143,0.714285714,0.857142857,0.857142857,0.571428571,0.571428571,0.142857143,0.571428571,0.857142857,1,1,0.142857143,0.857142857,0.571428571,0.4,0,0,0.285714286,0.857142857,0,1,0,0,0.285714286,High
0.106967166,0.013628823,0.084005032,0.01907354,0.42047532,0.754716981,0.063602669,0.466386555,0.145502646,0.004516712,0.14922657,0.001478197,0.276953511,0.133819951,0.189164371,0.000368664,0.857142857,0.142857143,0.714285714,0.714285714,1,0.857142857,1,1,1,0.428571429,1,0.714285714,1,1,1,0.857142857,0.571428571,0.857142857,0.2,0.285714286,0,0,1,0,1,0,0,0,Low
0.198146665,0.037886028,0.094860923,0.043163875,0.476538696,0.698113208,0.339955523,0.596638655,0.031746032,0.04374758,0.107188353,0.130081301,0.147131553,0.032846715,0.516681971,0.037419355,0.428571429,0.142857143,0.714285714,0.571428571,0,0.571428571,1,1,0.428571429,0.428571429,0.857142857,0.428571429,1,1,0.857142857,0.285714286,0.285714286,0.285714286,0,0,0.428571429,0,0.571428571,0.142857143,1,0,0,0,High
0.139457728,0.020665643,0.030890369,0.027346661,0.441194394,0.566037736,0.238991846,0.348739496,0.140589569,0.374112789,0.059144677,0.07834442,0.066889219,0.284266018,0.042240588,0.060460829,0.142857143,0,0.285714286,0.571428571,0.571428571,0.857142857,1,1,0.714285714,0.428571429,0.714285714,0.857142857,1,1,0.714285714,0.714285714,0.571428571,0.285714286,0,0.142857143,0.428571429,0,0.571428571,0.142857143,1,0,0,0,High
0.12229722,0.016359071,0.036527978,0.015028783,0.256550883,0.679245283,0.139510749,0.176470588,0.263416478,0.423151374,0.026023658,0.173688101,0.024727992,0.867396594,0.016835017,0.007741935,0.285714286,0,0.571428571,0.142857143,0.285714286,0.428571429,1,0.857142857,0.285714286,0.571428571,0.857142857,0.285714286,1,1,0.714285714,0.142857143,0.142857143,0,0,0.285714286,0,0,1,0,1,0,0,0,Low
0.101819014,0.012228303,0.030936961,0.011464645,0,0.660377358,0.004447739,0,0.099395314,0.100916247,0.057142857,0.071692535,0.074060336,0.128548256,0.004591368,0.129769585,0.428571429,0,0.571428571,0.285714286,0.428571429,0,1,1,0,0.428571429,0.428571429,0,1,0.857142857,1,0.142857143,0,0.142857143,1,0,0,0.142857143,1,0,1,0,0,0,Low
0.166800137,0.027104261,0.094814332,0.024689758,0.188299817,0.839622642,0.197034841,0.239495798,0.001889645,0.046328559,0.096087352,0.354767184,0.232072206,0.002838605,0.003060912,0.237050691,0.285714286,0.285714286,0,0.714285714,0.857142857,0,1,1,0,0.714285714,0.857142857,0.142857143,1,1,0.714285714,0,0.142857143,0.142857143,0.8,0,0.428571429,0.285714286,0.571428571,0.285714286,1,0,0,0,High
0.264615033,0.065975491,0.105670223,0.080808735,0.262035344,0.773584906,0.454558933,0.462184874,0.002078609,0.160794941,0.138853503,0.274944568,0.320969337,0,0.136516682,0.087557604,0.571428571,0.285714286,0.142857143,0.714285714,0.142857143,0.428571429,1,0.857142857,0.428571429,0.857142857,0.285714286,0.285714286,0.714285714,1,0.714285714,0.142857143,0.142857143,0.142857143,0.2,0.285714286,0.285714286,0,0.714285714,0.142857143,1,0,0,0,High
0.214048736,0.04358958,0.009131995,0.041398006,0.227300427,0.70754717,0.434247591,0.151260504,0.017951625,0.121435024,0.063512284,0.127864006,0.09235905,0.01216545,0.01254974,0.009585253,0.142857143,0,0.285714286,0.428571429,0.571428571,0.285714286,1,1,0.142857143,0,0,0.285714286,1,0.714285714,1,0.142857143,0.142857143,0.142857143,0,0.571428571,0,0,1,0,1,0,0,0.142857143,High
0.138542501,0.02068924,0,0.028475305,0.179768434,0.754716981,0.222683469,0.176470588,0.022675737,0.058072009,0.00600546,0.053215078,0.006181998,0.201135442,0.02265075,0.003133641,0.285714286,0,0.285714286,0,0.142857143,0.571428571,1,1,0.428571429,0,0.142857143,0.285714286,0.857142857,0.857142857,1,0.285714286,0.285714286,0.285714286,0.2,0.285714286,0,0.142857143,1,0,1,0,0.142857143,0,High
0.086603363,0.009938151,0.000698877,0.007085075,0.207190737,0.849056604,0.00148258,0.168067227,0.01814059,0,0.111191993,0.25646711,0.098850148,0.008515815,0.001224365,0.002764977,0,0,0.714285714,0.428571429,0,0.142857143,0.857142857,1,0,0,0.428571429,0,0.857142857,0.285714286,0.142857143,0,0,0.285714286,0.2,0,0.714285714,0.857142857,0.142857143,0.857142857,1,0,0,0.142857143,Low
0.08008237,0.008963568,0.000232959,0.006491052,0.206581353,0.716981132,0.187694589,0.147058824,0.048374906,0.023874048,0.084986351,0.36511456,0.119312562,0.056772101,0.059687787,0.048110599,0.285714286,0,0,0.857142857,0.142857143,0.285714286,0.714285714,0.714285714,0.285714286,0.142857143,0.285714286,0.285714286,1,0.857142857,0.571428571,0.285714286,0.142857143,0.285714286,0,0.142857143,0.714285714,0.428571429,0.142857143,0.428571429,0.857142857,0,0.285714286,0.142857143,Low
0.073446974,0.007879256,0.000232959,0.007436089,0.17245582,0.726415094,0.072794663,0.134453782,0.004724112,0,0.13921747,0.496674058,0.121785361,0,0.002142639,0.004792627,0.571428571,0,0.428571429,0.428571429,0.142857143,0.142857143,0,0.428571429,0.285714286,0,0.571428571,0.142857143,1,0.571428571,1,0,0,0,0,0.714285714,0,0.285714286,1,0,0.857142857,0,0.428571429,0,Low
0.046562178,0.004369105,0,0.003774746,0.110907983,0.745283019,0.087323944,0.071428571,0.048185941,0,0,0.308943089,0,0.081103001,0.001530456,0.056221198,0,0,0,0,0,0.142857143,0.428571429,0.285714286,0.142857143,0,0.285714286,0.142857143,1,0.285714286,0.857142857,0,0,0,0,0.714285714,0,0.571428571,1,0,1,0,0.285714286,0.714285714,High
0.031575335,0.002653556,0,0.00153366,0.554539915,0.70754717,0,0.68487395,0,0,0.045495905,0.023651146,0.047601385,0.006082725,0.113559841,0,0.428571429,0,0.285714286,0.285714286,0.428571429,0.714285714,0.571428571,0.571428571,0.714285714,0.142857143,0.285714286,0.571428571,1,0.571428571,0.714285714,0.428571429,0.571428571,0.428571429,0,0.428571429,0,0.571428571,1,0,0.714285714,0,0.571428571,0.285714286,Low
0.021736643,0.001768644,0,0.001360853,0.379646557,0.490566038,0.028169014,0.306722689,0.000755858,0.001290489,0,0.290465632,0,0.00162206,0,0.03797235,0.428571429,0,0.285714286,0,0,0.285714286,0.285714286,0.428571429,0,0.285714286,0,0,1,1,1,0,0.142857143,0.285714286,0,0,0,0.142857143,1,0,0.714285714,0,0.714285714,0.142857143,Low
